6ea97fb4ee344b2e8086c55ae9d15bd1	nueva-evaluacion
06922ea9312a4a278ab0a8ff1ecb845c	detalles-alumno
e06bb5a782fd40af90331e6695346787	datos-academicos
ff4674b7cee8475898d9381da0991a20	login
46ca66e804e647f18cf76784bfc0e5f0	recuperar-contrasena
5800fa52034a48cb9b65da8e6b5918f8	libro-calificaciones
36a68c0ea43c42ffaa4d60b382f195fd	dashboard
7eebb507f65c4ad0bbb2245efdd40d2e	editar-calificacion-modal
